Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	HELZ2_HUMAN	HELZ2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.00	0.00|0.00	0|4|0|5	0.0005	0.0010	0.7519
GP3D_CHLMU	WRP73_HUMAN	WRP73_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.00	0.00|0.00	9|9|7|7	0.0000	0.0000	0.9294
GP3D_CHLMU	HEM6_HUMAN	HEM6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.00	0.00|0.00	9|4|2|4	0.0000	0.0000	0.9294
GP3D_CHLMU	TGM2_HUMAN	TGM2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.00	0.00|0.00	0|4|1|14	0.0000	0.0000	0.9294
GP3D_CHLMU	TRAF7_HUMAN	TRAF7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|11	18	2	0.00	0.00|0.00	6|23|10|23	0.0000	0.0000	0.9294
GP3D_CHLMU	STA5B_HUMAN	STA5B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	0|4|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	KLH20_HUMAN	KLH20_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	3|2|1|0	0.0000	0.0000	0.9294
GP3D_CHLMU	OCRL_HUMAN	OCRL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	2|0|4|0	0.0000	0.0000	0.9294
GP3D_CHLMU	KBL_HUMAN	KBL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|3|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	OGFR_HUMAN	OGFR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|4|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	FAD1_HUMAN	FAD1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	12|9	21	2	0.00	0.00|0.00	28|22|15|8	0.0000	0.0000	0.9294
GP3D_CHLMU	LAMB3_HUMAN	LAMB3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	3|3|2|5	0.0000	0.0000	0.9294
GP3D_CHLMU	ESCO2_HUMAN	ESCO2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|4	7	2	0.00	0.00|0.00	8|6|5|8	0.0000	0.0000	0.9294
GP3D_CHLMU	ISG15_HUMAN	ISG15_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	FGF2_HUMAN	FGF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	TYSY_HUMAN	TYSY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	0|2|0|8	0.0000	0.0000	0.9294
GP3D_CHLMU	BAG5_HUMAN	BAG5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|3|0	0.0000	0.0000	0.9294
GP3D_CHLMU	SH3B4_HUMAN	SH3B4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	DMD_HUMAN	DMD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	DHX40_HUMAN	DHX40_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|3|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	MLKL_HUMAN	MLKL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	DP13A_HUMAN	DP13A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	KS6A1_HUMAN	KS6A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	ZCCHL_HUMAN	ZCCHL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|11	13	2	0.00	0.00|0.00	1|23|3|23	0.0000	0.0000	0.9294
GP3D_CHLMU	TRXR1_HUMAN	TRXR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	4|3|2|5	0.0000	0.0000	0.9294
GP3D_CHLMU	IFIT1_HUMAN	IFIT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|4|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	IFIT3_HUMAN	IFIT3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	2|2|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	THIK_HUMAN	THIK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|4|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	MK03_HUMAN	MK03_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	4|0|2|1	0.0000	0.0000	0.9294
GP3D_CHLMU	DNPEP_HUMAN	DNPEP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|1|0|6	0.0000	0.0000	0.9294
GP3D_CHLMU	NUDC1_HUMAN	NUDC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.00	0.00|0.00	7|4|8|3	0.0000	0.0000	0.9294
GP3D_CHLMU	CO8A1_HUMAN	CO8A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	2|6|2|1	0.0000	0.0000	0.9294
GP3D_CHLMU	ANX11_HUMAN	ANX11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|2	4	2	0.00	0.00|0.00	5|4|5|5	0.0000	0.0000	0.9294
GP3D_CHLMU	TRAF2_HUMAN	TRAF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.00	0.00|0.00	12|0|19|0	0.0000	0.0000	0.9294
GP3D_CHLMU	KITH_HUMAN	KITH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|11	11	2	0.00	0.00|0.00	0|26|0|21	0.0000	0.0000	0.9294
GP3D_CHLMU	SMAD4_HUMAN	SMAD4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|4	12	2	0.00	0.00|0.00	12|14|13|12	0.0000	0.0000	0.9294
GP3D_CHLMU	CDD_HUMAN	CDD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	0|8|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	PSMF1_HUMAN	PSMF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	0|3|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	MOCOS_HUMAN	MOCOS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|1|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	KS6A3_HUMAN	KS6A3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|3|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	PAPS2_HUMAN	PAPS2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|3|0|1	0.0000	0.0000	0.9294
GP3D_CHLMU	AMY1_HUMAN	AMY1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.00	0|8|0|8	0.0000	0.0000	0.9294
GP3D_CHLMU	UPP1_HUMAN	UPP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|4|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	GMPPA_HUMAN	GMPPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|3|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	PNCB_HUMAN	PNCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	4|5|3|4	0.0000	0.0000	0.9294
GP3D_CHLMU	BRAT1_HUMAN	BRAT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|1|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	IFIT2_HUMAN	IFIT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|4|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	KT3K_HUMAN	KT3K_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	2|4|2|0	0.0000	0.0000	0.9294
GP3D_CHLMU	GMDS_HUMAN	GMDS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|6	7	2	0.00	0.00|0.00	16|7|0|11	0.0000	0.0000	0.9294
GP3D_CHLMU	GNB1L_HUMAN	GNB1L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	0|8|1|4	0.0000	0.0000	0.9294
GP3D_CHLMU	GLGB_HUMAN	GLGB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.00	0.00|0.00	1|6|2|4	0.0000	0.0000	0.9294
GP3D_CHLMU	FBX22_HUMAN	FBX22_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	3|2|2|2	0.0000	0.0000	0.9294
GP3D_CHLMU	COASY_HUMAN	COASY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.00	0.00|0.00	0|21|0|10	0.0000	0.0000	0.9294
GP3D_CHLMU	QSOX2_HUMAN	QSOX2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|2|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	PAPS1_HUMAN	PAPS1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	1|1|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	SC24D_HUMAN	SC24D_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|2	4	2	0.00	0.00|0.00	2|5|3|13	0.0000	0.0000	0.9294
GP3D_CHLMU	GSTM1_HUMAN	GSTM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|1|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	VPS16_HUMAN	VPS16_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|3|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	FBLN3_HUMAN	FBLN3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|1|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	KPBB_HUMAN	KPBB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|2|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	PARVA_HUMAN	PARVA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	1|0|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	TGFB1_HUMAN	TGFB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|2|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	PTH_HUMAN	PTH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|4|0|6	0.0000	0.0000	0.9294
GP3D_CHLMU	CPPED_HUMAN	CPPED_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	2|4|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	VPS18_HUMAN	VPS18_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|3|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	HMGCL_HUMAN	HMGCL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|1	2	2	0.00	0.00|0.00	1|8|2|5	0.0000	0.0000	0.9294
GP3D_CHLMU	UBE3A_HUMAN	UBE3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.00	0.00|0.00	0|14|0|17	0.0000	0.0000	0.9294
GP3D_CHLMU	LRSM1_HUMAN	LRSM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|2|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	KS6A4_HUMAN	KS6A4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|9|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	ILEU_HUMAN	ILEU_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|2|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	RB40C_HUMAN	RB40C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.00	0|6|0|16	0.0000	0.0000	0.9294
GP3D_CHLMU	AXA81_HUMAN	AXA81_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	0|3|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	DEOC_HUMAN	DEOC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|7|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	SPEB_HUMAN	SPEB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|5|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	SMUF1_HUMAN	SMUF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|2|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	LYPL1_HUMAN	LYPL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	4|6|2|2	0.0000	0.0000	0.9294
GP3D_CHLMU	HERC4_HUMAN	HERC4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	8|11|1|0	0.0000	0.0000	0.9294
GP3D_CHLMU	IKKB_HUMAN	IKKB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	1|4|1|3	0.0000	0.0000	0.9294
GP3D_CHLMU	MALT1_HUMAN	MALT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|4|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	TENS4_HUMAN	TENS4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	2|0|3|4	0.0000	0.0000	0.9294
GP3D_CHLMU	MX2_HUMAN	MX2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|2	4	2	0.00	0.00|0.00	1|4|0|36	0.0000	0.0000	0.9294
GP3D_CHLMU	TDRD7_HUMAN	TDRD7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|6|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	MK09_HUMAN	MK09_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|7	17	2	0.00	0.00|0.00	78|5|5|53	0.0000	0.0000	0.9294
GP3D_CHLMU	MP2K6_HUMAN	MP2K6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|10|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	MX1_HUMAN	MX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|10|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	IKKA_HUMAN	IKKA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|7|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	GSH1_HUMAN	GSH1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|8|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	MTMRC_HUMAN	MTMRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|7|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	NSUN4_HUMAN	NSUN4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|8|0|7	0.0000	0.0000	0.9294
GP3D_CHLMU	GSK3B_HUMAN	GSK3B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|12|0|13	0.0000	0.0000	0.9294
GP3D_CHLMU	CAN7_HUMAN	CAN7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|7|0|10	0.0000	0.0000	0.9294
GP3D_CHLMU	DEFM_HUMAN	DEFM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	3|0|9|6	0.0000	0.0000	0.9294
GP3D_CHLMU	GDN_HUMAN	GDN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|15|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	ERI3_HUMAN	ERI3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|6|0|38	0.0000	0.0000	0.9294
